"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.350864595E1,-8.913264424E-2,1.304088384E-1,9.810572624E0,9.811844185E0
1.351110944E1,-9.870393574E-2,1.351944804E-1,9.796216011E0,9.797646051E0
1.351357299E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
1.351603647E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.351849996E1,-8.913264424E-2,1.399801224E-1,9.801001549E0,9.802406359E0
1.352096345E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
1.352342700E1,-9.391828626E-2,1.256231815E-1,9.791430473E0,9.792686687E0
1.352589049E1,-8.434699476E-2,1.304088384E-1,9.801001549E0,9.802232003E0
1.352835397E1,-8.913264424E-2,1.304088384E-1,9.796216011E0,9.797489435E0
1.353081746E1,-1.082752272E-1,1.399801224E-1,9.801001549E0,9.802599110E0
1.353328095E1,-8.434699476E-2,1.256231815E-1,9.801001549E0,9.802169503E0
1.353574450E1,-9.391828626E-2,1.304088384E-1,9.801001549E0,9.802319035E0
1.353820799E1,-8.913264424E-2,1.256231815E-1,9.791430473E0,9.792641958E0
1.354067147E1,-8.913264424E-2,1.208375469E-1,9.796216011E0,9.797366711E0
1.354313496E1,-9.870393574E-2,1.304088384E-1,9.786644936E0,9.788011444E0
1.354559851E1,-1.082752272E-1,1.256231815E-1,9.781859398E0,9.783265201E0
1.354806200E1,-8.913264424E-2,1.304088384E-1,9.786644936E0,9.787919605E0
1.355052549E1,-9.391828626E-2,1.304088384E-1,9.791430473E0,9.792749247E0
1.355298897E1,-9.870393574E-2,1.304088384E-1,9.796216011E0,9.797581185E0
1.355545246E1,-9.870393574E-2,1.256231815E-1,9.786644936E0,9.787948853E0
1.355791601E1,-7.477571070E-2,1.304088384E-1,9.796216011E0,9.797369341E0
1.356037950E1,-9.870393574E-2,1.304088384E-1,9.796216011E0,9.797581185E0
1.356284299E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
1.356530647E1,-9.391828626E-2,1.208375469E-1,9.805787086E0,9.806981327E0
1.356777002E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.357023351E1,-9.391828626E-2,1.256231815E-1,9.801001549E0,9.802256535E0
1.357269700E1,-8.434699476E-2,1.208375469E-1,9.796216011E0,9.797324342E0
1.357516049E1,-9.391828626E-2,1.304088384E-1,9.791430473E0,9.792749247E0
1.357762397E1,-7.956135273E-2,1.256231815E-1,9.801001549E0,9.802129491E0
1.358008752E1,-1.034895778E-1,1.304088384E-1,9.801001549E0,9.802415412E0
1.358255101E1,-9.391828626E-2,1.399801224E-1,9.815358162E0,9.816805536E0
1.358501450E1,-1.034895778E-1,1.351944804E-1,9.801001549E0,9.802480247E0
1.358747799E1,-1.034895778E-1,1.399801224E-1,9.791430473E0,9.792977854E0
1.358994147E1,-9.391828626E-2,1.256231815E-1,9.801001549E0,9.802256535E0
1.359240502E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.359486851E1,-8.913264424E-2,1.399801224E-1,9.791430473E0,9.792836656E0
1.359733200E1,-9.391828626E-2,1.399801224E-1,9.801001549E0,9.802451042E0
1.359979549E1,-8.434699476E-2,1.112662554E-1,9.805787086E0,9.806781071E0
1.360225903E1,-8.913264424E-2,1.256231815E-1,9.796216011E0,9.797426904E0
1.360472252E1,-9.870393574E-2,1.208375469E-1,9.796216011E0,9.797458462E0
1.360718601E1,-9.870393574E-2,1.256231815E-1,9.791430473E0,9.792733753E0
1.360964950E1,-8.913264424E-2,1.208375469E-1,9.801001549E0,9.802151687E0
1.361211299E1,-9.391828626E-2,1.160518974E-1,9.801001549E0,9.802138545E0
1.361457653E1,-1.082752272E-1,1.112662554E-1,9.801001549E0,9.802231127E0
1.361704002E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
1.361950351E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
1.362196700E1,-9.391828626E-2,1.304088384E-1,9.805787086E0,9.807103930E0
1.362443049E1,-8.434699476E-2,1.453639716E-1,9.810572624E0,9.812012042E0
1.362689403E1,-8.913264424E-2,1.351944804E-1,9.796216011E0,9.797554303E0
1.362935752E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.363182101E1,-9.391828626E-2,1.304088384E-1,9.805787086E0,9.807103930E0
1.363428450E1,-9.870393574E-2,1.304088384E-1,9.796216011E0,9.797581185E0
1.363674804E1,-7.956135273E-2,1.304088384E-1,9.786644936E0,9.787837124E0
1.363921153E1,-1.034895778E-1,1.160518974E-1,9.796216011E0,9.797449988E0
1.364167502E1,-9.391828626E-2,1.256231815E-1,9.781859398E0,9.783116840E0
1.364413851E1,-8.434699476E-2,1.112662554E-1,9.810572624E0,9.811566124E0
1.364660205E1,-1.034895778E-1,1.351944804E-1,9.805787086E0,9.807265064E0
1.364906554E1,-9.391828626E-2,1.256231815E-1,9.801001549E0,9.802256535E0
1.365152903E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
1.365399252E1,-7.956135273E-2,1.351944804E-1,9.805787086E0,9.807041753E0
1.365645601E1,-1.034895778E-1,1.453639716E-1,9.786644936E0,9.788271547E0
1.365891950E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
1.366138304E1,-8.913264424E-2,1.304088384E-1,9.786644936E0,9.787919605E0
1.366384653E1,-1.034895778E-1,1.256231815E-1,9.801001549E0,9.802352913E0
1.366631002E1,-8.913264424E-2,1.256231815E-1,9.815358162E0,9.816566694E0
1.366877351E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.367123705E1,-1.082752272E-1,1.208375469E-1,9.781859398E0,9.783204921E0
1.367370054E1,-8.913264424E-2,1.399801224E-1,9.791430473E0,9.792836656E0
1.367616403E1,-9.391828626E-2,1.351944804E-1,9.801001549E0,9.802383871E0
1.367862752E1,-9.391828626E-2,1.208375469E-1,9.805787086E0,9.806981327E0
1.368109101E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
1.368355455E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
1.368601804E1,-8.913264424E-2,1.208375469E-1,9.796216011E0,9.797366711E0
1.368848153E1,-1.034895778E-1,1.304088384E-1,9.801001549E0,9.802415412E0
1.369094502E1,-7.956135273E-2,1.304088384E-1,9.791430473E0,9.792622079E0
1.369340856E1,-9.870393574E-2,1.256231815E-1,9.815358162E0,9.816658265E0
1.369587205E1,-8.913264424E-2,1.256231815E-1,9.801001549E0,9.802211851E0
1.369833554E1,-8.913264424E-2,1.399801224E-1,9.796216011E0,9.797621507E0
1.370079903E1,-9.391828626E-2,1.304088384E-1,9.786644936E0,9.787964355E0
1.370326252E1,-1.082752272E-1,1.304088384E-1,9.796216011E0,9.797682283E0
1.370572606E1,-7.477571070E-2,1.208375469E-1,9.801001549E0,9.802031651E0
1.370818955E1,-1.034895778E-1,1.256231815E-1,9.805787086E0,9.807137792E0
1.371065304E1,-7.956135273E-2,1.453639716E-1,9.805787086E0,9.807187215E0
1.371311653E1,-8.913264424E-2,1.256231815E-1,9.801001549E0,9.802211851E0
1.371558002E1,-1.034895778E-1,1.399801224E-1,9.796216011E0,9.797762636E0
1.371804356E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.372050705E1,-8.913264424E-2,1.399801224E-1,9.796216011E0,9.797621507E0
1.372297054E1,-9.870393574E-2,1.256231815E-1,9.791430473E0,9.792733753E0
1.372543403E1,-8.913264424E-2,1.304088384E-1,9.791430473E0,9.792704520E0
1.372789752E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.373036106E1,-8.434699476E-2,1.256231815E-1,9.796216011E0,9.797384535E0
1.373282455E1,-9.870393574E-2,1.399801224E-1,9.796216011E0,9.797713255E0
1.373528804E1,-9.391828626E-2,1.351944804E-1,9.796216011E0,9.797599008E0
1.373775153E1,-9.870393574E-2,1.208375469E-1,9.767501831E0,9.768747934E0
1.374021507E1,-1.034895778E-1,1.112662554E-1,9.796216011E0,9.797394470E0
1.374267856E1,-9.391828626E-2,1.256231815E-1,9.786644936E0,9.787901763E0
1.374514205E1,-9.391828626E-2,1.351944804E-1,9.801001549E0,9.802383871E0
1.374760554E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.375006908E1,-1.034895778E-1,1.304088384E-1,9.786644936E0,9.788060873E0
1.375253257E1,-8.913264424E-2,1.256231815E-1,9.786644936E0,9.787857013E0
1.375499606E1,-1.082752272E-1,1.256231815E-1,9.810572624E0,9.811974313E0
1.375745955E1,-9.391828626E-2,1.351944804E-1,9.781859398E0,9.783244425E0
1.375992304E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
1.376238658E1,-9.870393574E-2,1.304088384E-1,9.796216011E0,9.797581185E0
1.376485007E1,-9.870393574E-2,1.304088384E-1,9.796216011E0,9.797581185E0
1.376731356E1,-8.913264424E-2,1.304088384E-1,9.796216011E0,9.797489435E0
1.376977705E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
1.377224054E1,-8.913264424E-2,1.256231815E-1,9.805787086E0,9.806996798E0
1.377470408E1,-9.870393574E-2,1.112662554E-1,9.820143700E0,9.821270026E0
1.377716757E1,-8.913264424E-2,1.208375469E-1,9.810572624E0,9.811721641E0
1.377963106E1,-1.034895778E-1,1.160518974E-1,9.815358162E0,9.816589733E0
1.378209455E1,-1.034895778E-1,1.112662554E-1,9.791430473E0,9.792609509E0
1.378455809E1,-9.870393574E-2,1.399801224E-1,9.810572624E0,9.812067678E0
1.378702158E1,-1.034895778E-1,1.351944804E-1,9.796216011E0,9.797695432E0
1.378948507E1,-9.870393574E-2,1.351944804E-1,9.805787086E0,9.807215731E0
1.379194856E1,-1.034895778E-1,1.304088384E-1,9.791430473E0,9.792845719E0
1.379441205E1,-8.913264424E-2,1.256231815E-1,9.786644936E0,9.787857013E0
1.379687559E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.379933908E1,-7.477571070E-2,1.304088384E-1,9.815358162E0,9.816509243E0
1.380180257E1,-8.913264424E-2,1.351944804E-1,9.796216011E0,9.797554303E0
1.380426606E1,-1.034895778E-1,1.399801224E-1,9.796216011E0,9.797762636E0
1.380672960E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
1.380919309E1,-1.082752272E-1,1.351944804E-1,9.791430473E0,9.792962360E0
1.381165658E1,-8.434699476E-2,1.304088384E-1,9.786644936E0,9.787877195E0
1.381412007E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
1.381658356E1,-8.434699476E-2,1.453639716E-1,9.796216011E0,9.797657538E0
1.381904710E1,-9.391828626E-2,1.304088384E-1,9.786644936E0,9.787964355E0
1.382151059E1,-8.913264424E-2,1.351944804E-1,9.791430473E0,9.792769419E0
1.382397408E1,-9.870393574E-2,1.208375469E-1,9.810572624E0,9.811813257E0
1.382643757E1,-8.913264424E-2,1.304088384E-1,9.801001549E0,9.802274351E0
1.382890106E1,-1.034895778E-1,1.399801224E-1,9.791430473E0,9.792977854E0
1.383136460E1,-1.082752272E-1,1.351944804E-1,9.796216011E0,9.797747150E0
1.383382809E1,-8.434699476E-2,1.351944804E-1,9.801001549E0,9.802296839E0
1.383629158E1,-8.913264424E-2,1.399801224E-1,9.791430473E0,9.792836656E0
1.383875507E1,-9.391828626E-2,1.399801224E-1,9.796216011E0,9.797666213E0
1.384121856E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.384368210E1,-9.391828626E-2,1.304088384E-1,9.810572624E0,9.811888826E0
1.384614559E1,-1.082752272E-1,1.304088384E-1,9.796216011E0,9.797682283E0
1.384860908E1,-1.034895778E-1,1.208375469E-1,9.791430473E0,9.792722937E0
1.385107257E1,-1.034895778E-1,1.256231815E-1,9.801001549E0,9.802352913E0
1.385353611E1,-8.913264424E-2,1.208375469E-1,9.781859398E0,9.783011787E0
1.385599960E1,-1.034895778E-1,1.351944804E-1,9.796216011E0,9.797695432E0
1.385846309E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.386092658E1,-9.870393574E-2,1.208375469E-1,9.791430473E0,9.792673531E0
1.386339012E1,-9.391828626E-2,1.208375469E-1,9.786644936E0,9.787841511E0
1.386585361E1,-9.391828626E-2,1.256231815E-1,9.805787086E0,9.807041461E0
1.386831710E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
1.387078059E1,-8.434699476E-2,1.256231815E-1,9.805787086E0,9.806954470E0
1.387324408E1,-7.477571070E-2,1.351944804E-1,9.786644936E0,9.787864325E0
1.387570762E1,-8.434699476E-2,1.351944804E-1,9.796216011E0,9.797511934E0
1.387817111E1,-8.913264424E-2,1.399801224E-1,9.796216011E0,9.797621507E0
1.388063460E1,-8.913264424E-2,1.351944804E-1,9.781859398E0,9.783199653E0
1.388309809E1,-7.956135273E-2,1.399801224E-1,9.801001549E0,9.802324000E0
1.388556158E1,-9.391828626E-2,1.351944804E-1,9.796216011E0,9.797599008E0
1.388802512E1,-8.913264424E-2,1.304088384E-1,9.805787086E0,9.807059268E0
1.389048861E1,-8.913264424E-2,1.208375469E-1,9.791430473E0,9.792581736E0
1.389295210E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.389541559E1,-9.870393574E-2,1.304088384E-1,9.777072906E0,9.778440753E0
1.389787913E1,-1.082752272E-1,1.208375469E-1,9.796216011E0,9.797559562E0
1.390034262E1,-1.082752272E-1,1.304088384E-1,9.791430473E0,9.792897462E0
1.390280611E1,-1.034895778E-1,1.256231815E-1,9.796216011E0,9.797568036E0
1.390526960E1,-1.034895778E-1,1.208375469E-1,9.796216011E0,9.797507843E0
1.390773309E1,-7.477571070E-2,1.399801224E-1,9.791430473E0,9.792716505E0
1.391019663E1,-8.913264424E-2,1.304088384E-1,9.805787086E0,9.807059268E0
1.391266012E1,-9.391828626E-2,1.256231815E-1,9.791430473E0,9.792686687E0
1.391512361E1,-1.034895778E-1,1.351944804E-1,9.791430473E0,9.792910617E0
1.391758710E1,-9.870393574E-2,1.453639716E-1,9.796216011E0,9.797791654E0
1.392005059E1,-1.034895778E-1,1.304088384E-1,9.791430473E0,9.792845719E0
1.392251413E1,-1.034895778E-1,1.399801224E-1,9.805787086E0,9.807332202E0
1.392497762E1,-9.391828626E-2,1.351944804E-1,9.805787086E0,9.807168734E0
1.392744111E1,-8.913264424E-2,1.304088384E-1,9.801001549E0,9.802274351E0
1.392990460E1,-9.391828626E-2,1.256231815E-1,9.801001549E0,9.802256535E0
1.393236814E1,-1.034895778E-1,1.256231815E-1,9.796216011E0,9.797568036E0
1.393483163E1,-8.913264424E-2,1.304088384E-1,9.791430473E0,9.792704520E0
1.393729512E1,-9.870393574E-2,1.304088384E-1,9.801001549E0,9.802366056E0
1.393975861E1,-8.913264424E-2,1.256231815E-1,9.801001549E0,9.802211851E0
1.394222210E1,-1.034895778E-1,1.064806059E-1,9.805787086E0,9.806911267E0
1.394468564E1,-9.870393574E-2,1.399801224E-1,9.805787086E0,9.807282870E0
1.394714913E1,-8.434699476E-2,1.304088384E-1,9.805787086E0,9.807016940E0
1.394961262E1,-9.870393574E-2,1.256231815E-1,9.805787086E0,9.807088459E0
1.395207611E1,-8.434699476E-2,1.453639716E-1,9.796216011E0,9.797657538E0
1.395453965E1,-8.434699476E-2,1.304088384E-1,9.786644936E0,9.787877195E0
1.395700314E1,-8.913264424E-2,1.256231815E-1,9.786644936E0,9.787857013E0
1.395946663E1,-9.870393574E-2,1.304088384E-1,9.786644936E0,9.788011444E0
1.396193012E1,-9.391828626E-2,1.304088384E-1,9.801001549E0,9.802319035E0
1.396439361E1,-8.434699476E-2,1.351944804E-1,9.796216011E0,9.797511934E0
1.396685715E1,-1.034895778E-1,1.304088384E-1,9.796216011E0,9.797630565E0
1.396932064E1,-8.913264424E-2,1.208375469E-1,9.810572624E0,9.811721641E0
1.397178413E1,-9.391828626E-2,1.208375469E-1,9.786644936E0,9.787841511E0
1.397424762E1,-1.082752272E-1,1.304088384E-1,9.791430473E0,9.792897462E0
1.397671116E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
1.397917465E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.398163814E1,-8.913264424E-2,1.351944804E-1,9.801001549E0,9.802339187E0
1.398410163E1,-9.391828626E-2,1.351944804E-1,9.805787086E0,9.807168734E0
1.398656512E1,-9.870393574E-2,1.112662554E-1,9.805787086E0,9.806915062E0
1.398902866E1,-1.034895778E-1,1.304088384E-1,9.796216011E0,9.797630565E0
1.399149215E1,-8.913264424E-2,1.304088384E-1,9.805787086E0,9.807059268E0
1.399395564E1,-9.870393574E-2,1.351944804E-1,9.801001549E0,9.802430891E0
1.399641913E1,-1.130608693E-1,1.304088384E-1,9.796216011E0,9.797736339E0
1.399888262E1,-9.870393574E-2,1.399801224E-1,9.796216011E0,9.797713255E0
1.400134616E1,-8.913264424E-2,1.208375469E-1,9.805787086E0,9.806936664E0
1.400380965E1,-7.477571070E-2,1.453639716E-1,9.786644936E0,9.788010073E0
1.400627314E1,-8.913264424E-2,1.351944804E-1,9.796216011E0,9.797554303E0
1.400873663E1,-8.434699476E-2,1.256231815E-1,9.796216011E0,9.797384535E0
1.401120017E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
1.401366366E1,-9.870393574E-2,1.351944804E-1,9.805787086E0,9.807215731E0
1.401612715E1,-8.913264424E-2,1.399801224E-1,9.801001549E0,9.802406359E0
1.401859064E1,-8.434699476E-2,1.208375469E-1,9.796216011E0,9.797324342E0
1.402105413E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.402351767E1,-9.870393574E-2,1.304088384E-1,9.805787086E0,9.807150928E0
1.402598116E1,-8.913264424E-2,1.208375469E-1,9.796216011E0,9.797366711E0
1.402844465E1,-9.391828626E-2,1.160518974E-1,9.796216011E0,9.797353562E0
1.403090814E1,-9.870393574E-2,1.351944804E-1,9.796216011E0,9.797646051E0
1.403337168E1,-7.477571070E-2,1.208375469E-1,9.805787086E0,9.806816686E0
1.403583517E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.403829866E1,-9.870393574E-2,1.256231815E-1,9.791430473E0,9.792733753E0
1.404076215E1,-9.391828626E-2,1.304088384E-1,9.791430473E0,9.792749247E0
1.404322564E1,-1.034895778E-1,1.112662554E-1,9.796216011E0,9.797394470E0
1.404568918E1,-9.391828626E-2,1.351944804E-1,9.791430473E0,9.792814146E0
1.404815267E1,-7.956135273E-2,1.399801224E-1,9.786644936E0,9.787969327E0
1.405061616E1,-9.391828626E-2,1.304088384E-1,9.805787086E0,9.807103930E0
1.405307965E1,-8.913264424E-2,1.256231815E-1,9.810572624E0,9.811781746E0
1.405554319E1,-8.913264424E-2,1.304088384E-1,9.801001549E0,9.802274351E0
1.405800668E1,-9.391828626E-2,1.453639716E-1,9.805787086E0,9.807314195E0
1.406047017E1,-7.956135273E-2,1.304088384E-1,9.810572624E0,9.811761905E0
1.406293366E1,-9.870393574E-2,1.453639716E-1,9.801001549E0,9.802576422E0
1.406539715E1,-8.434699476E-2,1.351944804E-1,9.801001549E0,9.802296839E0
1.406786069E1,-8.434699476E-2,1.208375469E-1,9.786644936E0,9.787754350E0
1.407032418E1,-9.870393574E-2,1.160518974E-1,9.796216011E0,9.797400607E0
1.407278767E1,-9.391828626E-2,1.256231815E-1,9.801001549E0,9.802256535E0
1.407525116E1,-8.913264424E-2,1.208375469E-1,9.801001549E0,9.802151687E0
1.407771470E1,-8.434699476E-2,1.256231815E-1,9.810572624E0,9.811739439E0
1.408017819E1,-9.870393574E-2,1.351944804E-1,9.796216011E0,9.797646051E0
1.408264168E1,-8.434699476E-2,1.351944804E-1,9.791430473E0,9.792727030E0
1.408510517E1,-9.391828626E-2,1.304088384E-1,9.791430473E0,9.792749247E0
1.408756866E1,-1.082752272E-1,1.208375469E-1,9.796216011E0,9.797559562E0
1.409003220E1,-9.870393574E-2,1.256231815E-1,9.801001549E0,9.802303556E0
1.409249569E1,-9.870393574E-2,1.208375469E-1,9.786644936E0,9.787888601E0
1.409495918E1,-1.034895778E-1,1.208375469E-1,9.796216011E0,9.797507843E0
1.409742267E1,-8.913264424E-2,1.208375469E-1,9.801001549E0,9.802151687E0
1.409988621E1,-8.913264424E-2,1.256231815E-1,9.805787086E0,9.806996798E0
1.410234970E1,-1.034895778E-1,1.351944804E-1,9.801001549E0,9.802480247E0
1.410481319E1,-1.082752272E-1,1.351944804E-1,9.791430473E0,9.792962360E0
1.410727668E1,-8.913264424E-2,1.351944804E-1,9.777072906E0,9.778413818E0
1.410974017E1,-8.913264424E-2,1.351944804E-1,9.805787086E0,9.807124072E0
1.411220371E1,-9.391828626E-2,1.304088384E-1,9.810572624E0,9.811888826E0
1.411466720E1,-9.391828626E-2,1.304088384E-1,9.801001549E0,9.802319035E0
1.411713069E1,-1.034895778E-1,1.208375469E-1,9.801001549E0,9.802292750E0
1.411959418E1,-8.913264424E-2,1.304088384E-1,9.801001549E0,9.802274351E0
1.412205767E1,-7.956135273E-2,1.208375469E-1,9.801001549E0,9.802069326E0
1.412452121E1,-8.434699476E-2,1.208375469E-1,9.791430473E0,9.792539346E0
1.412698470E1,-9.391828626E-2,1.304088384E-1,9.796216011E0,9.797534141E0
1.412944819E1,-9.391828626E-2,1.208375469E-1,9.781859398E0,9.783056559E0
1.413191168E1,-8.434699476E-2,1.160518974E-1,9.805787086E0,9.806836536E0
1.413437522E1,-1.034895778E-1,1.256231815E-1,9.805787086E0,9.807137792E0
1.413683871E1,-1.082752272E-1,1.208375469E-1,9.796216011E0,9.797559562E0
1.413930220E1,-9.870393574E-2,1.256231815E-1,9.791430473E0,9.792733753E0
1.414176569E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.414422918E1,-7.956135273E-2,1.304088384E-1,9.786644936E0,9.787837124E0
1.414669272E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.414915621E1,-9.870393574E-2,1.256231815E-1,9.805787086E0,9.807088459E0
1.415161970E1,-1.034895778E-1,1.453639716E-1,9.796216011E0,9.797841033E0
1.415408319E1,-8.913264424E-2,1.256231815E-1,9.801001549E0,9.802211851E0
1.415654668E1,-1.034895778E-1,1.208375469E-1,9.791430473E0,9.792722937E0
1.415901022E1,-9.391828626E-2,1.304088384E-1,9.815358162E0,9.816673722E0
1.416147371E1,-8.913264424E-2,1.304088384E-1,9.801001549E0,9.802274351E0
1.416393720E1,-9.870393574E-2,1.208375469E-1,9.801001549E0,9.802243393E0
1.416640069E1,-9.870393574E-2,1.160518974E-1,9.815358162E0,9.816540447E0
1.416886424E1,-8.434699476E-2,1.160518974E-1,9.805787086E0,9.806836536E0
1.417132772E1,-7.956135273E-2,1.304088384E-1,9.791430473E0,9.792622079E0
1.417379121E1,-9.391828626E-2,1.351944804E-1,9.786644936E0,9.788029285E0
1.417625470E1,-1.034895778E-1,1.160518974E-1,9.801001549E0,9.802234923E0
1.417871819E1,-8.913264424E-2,1.256231815E-1,9.796216011E0,9.797426904E0
1.418118174E1,-8.913264424E-2,1.256231815E-1,9.786644936E0,9.787857013E0
1.418364522E1,-9.391828626E-2,1.304088384E-1,9.801001549E0,9.802319035E0
1.418610871E1,-8.434699476E-2,1.256231815E-1,9.796216011E0,9.797384535E0
1.418857220E1,-9.391828626E-2,1.256231815E-1,9.805787086E0,9.807041461E0
1.419103574E1,-8.913264424E-2,1.399801224E-1,9.801001549E0,9.802406359E0
1.419349924E1,-8.434699476E-2,1.304088384E-1,9.796216011E0,9.797447066E0
1.419596272E1,-9.391828626E-2,1.208375469E-1,9.796216011E0,9.797411418E0
1.419842621E1,-7.956135273E-2,1.208375469E-1,9.791430473E0,9.792499295E0
1.420088970E1,-9.391828626E-2,1.351944804E-1,9.805787086E0,9.807168734E0
1.420335324E1,-9.870393574E-2,1.399801224E-1,9.796216011E0,9.797713255E0
1.420581674E1,-1.130608693E-1,1.256231815E-1,9.796216011E0,9.797673810E0
1.420828022E1,-8.913264424E-2,1.256231815E-1,9.796216011E0,9.797426904E0
1.421074371E1,-9.391828626E-2,1.304088384E-1,9.810572624E0,9.811888826E0
1.421320726E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.421567074E1,-9.870393574E-2,1.304088384E-1,9.791430473E0,9.792796314E0
1.421813424E1,-9.391828626E-2,1.256231815E-1,9.796216011E0,9.797471611E0
1.422059772E1,-8.913264424E-2,1.208375469E-1,9.796216011E0,9.797366711E0
1.422306121E1,-9.391828626E-2,1.208375469E-1,9.810572624E0,9.811766282E0
1.422552476E1,-9.391828626E-2,1.304088384E-1,9.801001549E0,9.802319035E0
1.422798824E1,-8.434699476E-2,1.256231815E-1,9.815358162E0,9.816524408E0
